19	39	2.6676927e-05	0.0004531663202	1.051547126e-05	2.237888358e-05	4.11689825e-05	1.580285202e-05	1.214121921e-05	4.316798201e-05	0.000289759579669
19	40	1.7609429e-08	4.092291034e-07	5.905296126e-09	1.084761771e-08	2.99087622e-08	7.756461881e-09	5.495632278e-09	1.434427901e-08	1.0213856288e-07
19	41	1.4491837e-06	6.001087575e-05	1.216402443e-06	2.355147439e-06	4.96009832e-06	3.918440456e-06	2.187837118e-06	3.375997794e-06	5.95461123592e-05
20	40	0.0014748397	0.0073700160045	0.0033272673935	0.0064109591240	0.011504843216	0.0092015301673	0.0065553059667	0.0153096671732	0.0490129811719
20	42	4.3408938e-06	9.876699212e-05	8.455582185e-07	1.082004512e-06	3.67154299e-06	9.710431540e-07	6.565535295e-07	2.252552835e-06	2.86481701153e-05
20	43	1.06144747e-06	1.453315676e-06	8.257904018e-07	1.466551457e-06	6.11094380e-07	8.720585847e-07	2.345609787e-07	2.858867362e-07	1.35725896531e-06
20	44	1.628858864e-05	2.412455339e-05	2.814308425e-05	4.313599488e-05	4.65704664e-05	4.276162123e-05	3.379829933e-05	4.476887233e-05	4.16884911561e-05
20	46	8.2183211e-13	7.633944e-12	1.352405e-12	2.955669315e-13	3.09542023e-12	2.540481300e-13	4.688733e-11	1.2359029e-11	9.468773e-12
20	48	1.149546537e-16	9.091896e-13	1.933422e-12	3.261153093e-17	9.17930833e-14	1.562133800e-15	5.742002e-12	8.977076e-14	3.551007e-13
21	45	6.71621782e-07	1.288914475e-06	1.315753027e-06	1.056029141e-06	5.61834650e-07	4.492456873e-07	2.509660452e-07	1.001345883e-07	2.09735950037e-06
22	46	3.1021713e-06	1.397067018e-05	1.079894695e-06	9.522551980e-07	2.30351528e-06	5.325161402e-07	4.153058143e-07	1.110771648e-06	1.95872591461e-05
22	47	1.99840091e-06	2.313035557e-06	2.409740933e-06	4.558075777e-06	1.48586317e-06	1.420027178e-06	9.331358554e-07	5.712084102e-07	3.98151437513e-06
22	48	5.615871914e-05	8.01723203e-05	0.0001159262314	0.0001922675201	0.000238966140	0.0002091731004	0.0001533639299	0.0002476610431	0.000134124037892
22	49	3.309889364e-06	4.300365475e-06	5.623446833e-06	6.920052126e-06	8.03616720e-06	5.818350348e-06	3.875102416e-06	7.172522655e-06	8.51813366844e-06
22	50	3.5432865e-11	1.451809422e-10	1.842778690e-11	4.688115458e-11	4.79092433e-11	1.455962752e-11	2.480369e-10	2.8826732e-10	1.23881582e-09
23	50	2.70030431e-09	7.034751643e-09	1.932397345e-09	6.383468369e-09	3.56524318e-09	8.649871826e-10	4.027625590e-10	2.043155961e-09	1.43026829777e-07
23	51	5.74785404e-06	8.252178731e-06	1.222810034e-05	2.031549002e-05	1.99394600e-05	1.675137006e-05	1.164592928e-05	1.460543421e-05	1.84105328443e-05
24	50	1.24159025e-05	1.771288026e-05	9.371961270e-06	2.208975000e-05	1.68130900e-05	5.727660308e-06	3.658981078e-06	1.656200718e-05	0.00013176072394
24	52	0.0002828960258	0.000504458846	0.0008081111002	0.0013992720000	0.00231552240	0.0019896440000	0.001418087064	0.002922010071	0.000793378021713
24	53	2.449636872e-05	4.280216656e-05	5.525731002e-05	0.0001049053000	0.000136367270	0.0001064051000	6.845500977e-05	0.0001602630132	0.000103421506001
24	54	1.48615815e-07	2.421159024e-07	1.941404894e-07	7.678880118e-07	3.87304639e-07	1.284287030e-07	5.437485648e-08	3.469341488e-07	1.52894907253e-06
25	55	0.0001247975795	0.0001855049454	0.0001993465000	0.0004763022000	0.000452581100	0.0002771351000	0.0001627161143	0.0005888290116	0.000489764002156
26	54	0.000506170121	0.0007312803034	0.0005577517000	0.0017250231	0.0012216536	0.0004540174000	0.0002635910001	0.0017609700033	0.00673268001151
26	56	0.0284731004565	0.0322721724093	0.05405651	0.12318931	0.145848518	0.1316486	0.100835600034	0.18558100002	0.0597176000016
26	57	0.0014600782711	0.0014374234744	0.001985524	0.0042185954	0.00344279099	0.002951275	0.0021522290088	0.0039899700053	0.0026630400003
26	58	1.703055523e-07	1.35719697e-07	7.773027073e-08	9.349129005e-07	8.19595651e-08	6.210310005e-08	3.050924358e-08	1.521621855e-07	2.02663319823e-06
27	59	0.0003514314248	0.0002393144875	0.00022446135	0.0003912587048	0.000211382021	0.00025341483	0.0002026724091	8.594080379e-05	0.000237689200097
28	58	0.0006709536534	0.0004253176836	0.000295386	0.00228638	0.00046718673	0.0004871166	0.0003369030000	0.0012245200003	0.00487558000023
28	60	0.0017857508796	0.0015945043005	0.002051743	0.0035163470659	0.003729387989	0.003416762	0.0027487810121	0.0036589400036	0.00158939100008
28	61	4.529647407e-05	4.310753324e-05	6.370369000e-05	0.0001545252195	0.000105551887	7.610689e-05	5.551410454e-05	0.0001619070015	8.88668000106e-05
28	62	0.0002829723000	0.0002440916050	0.0002494034	0.0007117980091	0.000204225051	0.0001016438	6.985940928e-05	0.0004313990023	0.000727165000016
28	64	3.442831106e-13	8.900965191e-13	1.5718052e-12	3.804589947e-12	3.97709138e-12	6.434158190e-12	3.40629e-11	5.3031387e-12	1.288777252e-12
29	63	3.583838300e-05	2.707448030e-05	4.934589900e-05	1.952363005e-05	6.59025680e-05	5.603449e-05	3.644360866e-05	2.112551126e-06	3.67574700511e-06
29	65	7.858874000e-07	7.439362081e-07	9.031824000e-07	1.988660000e-06	1.99519900e-06	2.084942e-06	1.711438353e-06	1.973421251e-06	1.68085600406e-06
